n,repeat,cell,qkey,method,wd
50,2,White | Protestant,DNA3a_W50,shrinkage,0.018242175196217347
50,2,White | Protestant,DNA3b_W50,probe_plain,0.23183621665094703
50,2,White | Protestant,DNA3b_W50,probe_L_group,0.23180742435484747
50,2,White | Protestant,DNA3b_W50,shrinkage,0.0891770533826782
50,2,White | Protestant,DNA3c_W50,probe_plain,0.1878919289888333
50,2,White | Protestant,DNA3c_W50,probe_L_group,0.18775996308725448
50,2,White | Protestant,DNA3c_W50,shrinkage,0.0036655753023787374
50,2,White | Protestant,DNA4_W50,probe_plain,0.2786125146374462
50,2,White | Protestant,DNA4_W50,probe_L_group,0.2780613448961531
50,2,White | Protestant,DNA4_W50,shrinkage,0.0607634856185677
50,2,White | Protestant,DNA5_W50,probe_plain,0.08364357344160168
50,2,White | Protestant,DNA5_W50,probe_L_group,0.08364233323593258
50,2,White | Protestant,DNA5_W50,shrinkage,0.11082173194693948
50,2,White | Protestant,DNATEST_W49,probe_plain,0.17187916282782612
50,2,White | Protestant,DNATEST_W49,probe_L_group,0.17074774850686175
50,2,White | Protestant,DNATEST_W49,shrinkage,0.009844369604374431
50,2,White | Protestant,DNATEST_W50,probe_plain,0.19461365769157682
50,2,White | Protestant,DNATEST_W50,probe_L_group,0.19348224337061246
50,2,White | Protestant,DNATEST_W50,shrinkage,0.0622898429018752
50,2,White | Protestant,ECONFAIR_W92,probe_plain,0.37174741104216047
50,2,White | Protestant,ECONFAIR_W92,probe_L_group,0.3722917746260923
50,2,White | Protestant,ECONFAIR_W92,shrinkage,0.11754616655831818
50,2,White | Protestant,ENG_W50,probe_plain,0.07517305123408886
50,2,White | Protestant,ENG_W50,probe_L_group,0.07517304272373314
50,2,White | Protestant,ENG_W50,shrinkage,0.0012124982912306292
50,2,White | Protestant,FACE4a_W49,probe_plain,0.10147687315411968
50,2,White | Protestant,FACE4a_W49,probe_L_group,0.1359072621781534
50,2,White | Protestant,FACE4a_W49,shrinkage,0.0019712298041699716
50,2,White | Protestant,FACE4b_W49,probe_plain,0.4502306255993273
50,2,White | Protestant,FACE4b_W49,probe_L_group,0.5377908628797421
50,2,White | Protestant,FACE4b_W49,shrinkage,0.01823349372947103
50,2,White | Protestant,FACE4c_W49,probe_plain,0.2154293378864777
50,2,White | Protestant,FACE4c_W49,probe_L_group,0.7816689075249732
50,2,White | Protestant,FACE4c_W49,shrinkage,0.08704321038179763
50,2,White | Protestant,FACE4d_W49,probe_plain,0.6023219926265169
50,2,White | Protestant,FACE4d_W49,probe_L_group,0.3859908937581066
50,2,White | Protestant,FACE4d_W49,shrinkage,0.056205421394894706
50,2,White | Protestant,FAMSURV18A_W50,probe_plain,0.7939844319498792
50,2,White | Protestant,FAMSURV18A_W50,probe_L_group,0.2060085964710494
50,2,White | Protestant,FAMSURV18A_W50,shrinkage,0.048439088873692415
50,2,White | Protestant,FAMSURV18B_W50,probe_plain,0.3011718199947811
50,2,White | Protestant,FAMSURV18B_W50,probe_L_group,0.2789931345590844
50,2,White | Protestant,FAMSURV18B_W50,shrinkage,0.13119282268362928
50,2,White | Protestant,FAMSURV20_W50,probe_plain,0.4830059451341836
50,2,White | Protestant,FAMSURV20_W50,probe_L_group,0.5169818683772445
50,2,White | Protestant,FAMSURV20_W50,shrinkage,0.04938250158180835
50,2,White | Protestant,FAMSURV21_W50,probe_plain,0.19156961333281602
50,2,White | Protestant,FAMSURV21_W50,probe_L_group,0.18291228155821068
50,2,White | Protestant,FAMSURV21_W50,shrinkage,0.013041348211053322
50,2,White | Protestant,FAMSURV28_W50,probe_plain,0.9421267116893806
50,2,White | Protestant,FAMSURV28_W50,probe_L_group,0.057845691627461004
50,2,White | Protestant,FAMSURV28_W50,shrinkage,0.06521807599713747
50,2,White | Protestant,FAMSURV35a_W50,probe_plain,0.5128519733436546
50,2,White | Protestant,FAMSURV35a_W50,probe_L_group,0.48710236943285656
50,2,White | Protestant,FAMSURV35a_W50,shrinkage,0.06056956175632633
50,2,White | Protestant,FAMSURV35b_W50,probe_plain,0.5301225229451617
50,2,White | Protestant,FAMSURV35b_W50,probe_L_group,0.4698465047314393
50,2,White | Protestant,FAMSURV35b_W50,shrinkage,0.03888478291129638
50,2,White | Protestant,FAMSURV35c_W50,probe_plain,0.19245334080322016
50,2,White | Protestant,FAMSURV35c_W50,probe_L_group,0.8040719966616202
50,2,White | Protestant,FAMSURV35c_W50,shrinkage,0.10166778013709912
50,2,White | Protestant,FAMSURV36a_W50,probe_plain,0.12898053274087537
50,2,White | Protestant,FAMSURV36a_W50,probe_L_group,0.7985536824533408
50,2,White | Protestant,FAMSURV36a_W50,shrinkage,0.016848278754356516
50,2,White | Protestant,FAMSURV36b_W50,probe_plain,0.13450525748805287
50,2,White | Protestant,FAMSURV36b_W50,probe_L_group,0.8594936799433409
50,2,White | Protestant,FAMSURV36b_W50,shrinkage,0.023200668890259957
50,2,White | Protestant,FAMSURV36c_W50,probe_plain,0.1953330455708097
50,2,White | Protestant,FAMSURV36c_W50,probe_L_group,0.7479597985357243
50,2,White | Protestant,FAMSURV36c_W50,shrinkage,0.09734656497468164
50,2,White | Protestant,FAMSURV4_W50,probe_plain,0.3229354041876712
50,2,White | Protestant,FAMSURV4_W50,probe_L_group,0.32516558573697163
50,2,White | Protestant,FAMSURV4_W50,shrinkage,0.07974860438306419
50,2,White | Protestant,FAMSURV8_W50,probe_plain,0.48240029128967077
50,2,White | Protestant,FAMSURV8_W50,probe_L_group,0.44028927597575385
50,2,White | Protestant,FAMSURV8_W50,shrinkage,0.0355208249024388
50,2,White | Protestant,FATHER_W50,probe_plain,0.3908056333544305
50,2,White | Protestant,FATHER_W50,probe_L_group,0.5567322190690529
50,2,White | Protestant,FATHER_W50,shrinkage,0.06515957862618554
50,2,White | Protestant,FCFAIR_W45,probe_plain,0.4284059342582846
50,2,White | Protestant,FCFAIR_W45,probe_L_group,0.5715759651534535
50,2,White | Protestant,FCFAIR_W45,shrinkage,0.019118147785701256
50,2,White | Protestant,FITTRACK_W49,probe_plain,0.21235070465525402
50,2,White | Protestant,FITTRACK_W49,probe_L_group,0.2122827013571317
50,2,White | Protestant,FITTRACK_W49,shrinkage,0.03864273182647121
50,2,White | Protestant,FP_AUTH_W92,probe_plain,0.4921520776543434
50,2,White | Protestant,FP_AUTH_W92,probe_L_group,0.49248145612047056
50,2,White | Protestant,FP_AUTH_W92,shrinkage,0.05905298692923455
50,2,White | Protestant,GLBLZE_W92,probe_plain,0.3604452309131665
50,2,White | Protestant,GLBLZE_W92,probe_L_group,0.6382219390613519
50,2,White | Protestant,GLBLZE_W92,shrinkage,0.08470646537634063
50,2,White | Protestant,GOODEVIL_W92,probe_plain,0.4845412643897187
50,2,White | Protestant,GOODEVIL_W92,probe_L_group,0.4237544534850973
50,2,White | Protestant,GOODEVIL_W92,shrinkage,0.01991626454441553
50,2,White | Protestant,GOVAID_W92,probe_plain,0.5816237462554233
50,2,White | Protestant,GOVAID_W92,probe_L_group,0.4182937434002607
50,2,White | Protestant,GOVAID_W92,shrinkage,0.05270340854429301
50,2,White | Protestant,GOVPROTCT_W92,probe_plain,0.47742222497239845
50,2,White | Protestant,GOVPROTCT_W92,probe_L_group,0.5224013924900899
50,2,White | Protestant,GOVPROTCT_W92,shrinkage,0.11711088434280359
50,2,White | Protestant,GOVREGV2_W49,probe_plain,0.5604190017650743
50,2,White | Protestant,GOVREGV2_W49,probe_L_group,0.4395740468753454
50,2,White | Protestant,GOVREGV2_W49,shrinkage,0.07859759477769745
50,2,White | Protestant,GOVSIZE1_W92,probe_plain,0.6730277027878726
50,2,White | Protestant,GOVSIZE1_W92,probe_L_group,0.3269012261799885
50,2,White | Protestant,GOVSIZE1_W92,shrinkage,0.11576634061835078
50,2,White | Protestant,GOVSIZE2_W92,probe_plain,0.28135371253421765
50,2,White | Protestant,GOVSIZE2_W92,probe_L_group,0.6595331433370144
50,2,White | Protestant,GOVSIZE2_W92,shrinkage,0.1066736605756276
50,2,White | Protestant,GOVSIZE3_W92,probe_plain,0.3406521964930814
50,2,White | Protestant,GOVSIZE3_W92,probe_L_group,0.3430708791284882
50,2,White | Protestant,GOVSIZE3_W92,shrinkage,0.06401146849608064
50,2,White | Protestant,GOVTHC_W92,probe_plain,0.42907188938124535
50,2,White | Protestant,GOVTHC_W92,probe_L_group,0.5695839073968578
50,2,White | Protestant,GOVTHC_W92,shrinkage,0.05113726794179546
50,2,White | Protestant,GOVWASTE_W92,probe_plain,0.32512749381715433
50,2,White | Protestant,GOVWASTE_W92,probe_L_group,0.326069762655527
50,2,White | Protestant,GOVWASTE_W92,shrinkage,0.07426785846235628
50,2,White | Protestant,HOMEASSIST1_W49,probe_plain,0.2235030156030111
50,2,White | Protestant,HOMEASSIST1_W49,probe_L_group,0.740854514939509
50,2,White | Protestant,HOMEASSIST1_W49,shrinkage,0.044983397475039766
50,2,White | Protestant,HOMEASSIST5a_W49,probe_plain,0.3555854677797036
50,2,White | Protestant,HOMEASSIST5a_W49,probe_L_group,0.6444053332866273
50,2,White | Protestant,HOMEASSIST5a_W49,shrinkage,0.01057326378769885
50,2,White | Protestant,HOMEASSIST5b_W49,probe_plain,0.22199943814731163
50,2,White | Protestant,HOMEASSIST5b_W49,probe_L_group,0.7777186151203028
50,2,White | Protestant,HOMEASSIST5b_W49,shrinkage,0.026041386995817845
50,2,White | Protestant,HOMEIOT_W49,probe_plain,0.1737110324538259
50,2,White | Protestant,HOMEIOT_W49,probe_L_group,0.17368881715842827
50,2,White | Protestant,HOMEIOT_W49,shrinkage,0.010098701144101496
50,2,White | Protestant,INFOKNOWa_W45,probe_plain,0.5817403046457041
50,2,White | Protestant,INFOKNOWa_W45,probe_L_group,0.5817403046457041
50,2,White | Protestant,INFOKNOWa_W45,shrinkage,0.06293701582510741
50,2,White | Protestant,INFOKNOWb_W45,probe_plain,0.34242097904747215
50,2,White | Protestant,INFOKNOWb_W45,probe_L_group,0.34242097904747215
50,2,White | Protestant,INFOKNOWb_W45,shrinkage,0.0860981787285815
50,2,White | Protestant,INFOKNOWc_W45,probe_plain,0.5422221037178669
50,2,White | Protestant,INFOKNOWc_W45,probe_L_group,0.5422221037178669
50,2,White | Protestant,INFOKNOWc_W45,shrinkage,0.11860649436506593
50,2,White | Protestant,INFOKNOWd_W45,probe_plain,0.3956908176628079
50,2,White | Protestant,INFOKNOWd_W45,probe_L_group,0.3956908176628079
50,2,White | Protestant,INFOKNOWd_W45,shrinkage,0.016084577364303243
50,2,White | Protestant,INFOKNOWe_W45,probe_plain,0.6198465999183
50,2,White | Protestant,INFOKNOWe_W45,probe_L_group,0.6198465999183
50,2,White | Protestant,INFOKNOWe_W45,shrinkage,0.0578111963727998
50,2,White | Protestant,INFOOWNa_W45,probe_plain,0.37344233598448895
50,2,White | Protestant,INFOOWNa_W45,probe_L_group,0.373442440986144
50,2,White | Protestant,INFOOWNa_W45,shrinkage,0.03780058381541618
50,2,White | Protestant,INFOOWNb_W45,probe_plain,0.2173822096945418
50,2,White | Protestant,INFOOWNb_W45,probe_L_group,0.21738222685698416
50,2,White | Protestant,INFOOWNb_W45,shrinkage,0.05753842186653968
50,2,White | Protestant,INFOOWNc_W45,probe_plain,0.3979409342448751
50,2,White | Protestant,INFOOWNc_W45,probe_L_group,0.3979746837415451
50,2,White | Protestant,INFOOWNc_W45,shrinkage,0.01761563702592661
50,2,White | Protestant,INFOOWNd_W45,probe_plain,0.21291264439516955
50,2,White | Protestant,INFOOWNd_W45,probe_L_group,0.21291270024250442
50,2,White | Protestant,INFOOWNd_W45,shrinkage,0.06851436514293985
50,2,White | Protestant,INFOOWNe_W45,probe_plain,0.4783703146314221
50,2,White | Protestant,INFOOWNe_W45,probe_L_group,0.4783714805738709
50,2,White | Protestant,INFOOWNe_W45,shrinkage,0.0009120295532304423
50,2,White | Protestant,INFORESTRICTa_W45,probe_plain,0.31727819293090664
50,2,White | Protestant,INFORESTRICTa_W45,probe_L_group,0.8027597124934713
50,2,White | Protestant,INFORESTRICTa_W45,shrinkage,0.09483259289251328
50,2,White | Protestant,INFORESTRICTb_W45,probe_plain,0.336912072428212
50,2,White | Protestant,INFORESTRICTb_W45,probe_L_group,0.336913564911143
50,2,White | Protestant,INFORESTRICTb_W45,shrinkage,0.052578032642258465
50,2,White | Protestant,INFORESTRICTc_W45,probe_plain,0.5738385648948562
50,2,White | Protestant,INFORESTRICTc_W45,probe_L_group,0.5740130664450721
50,2,White | Protestant,INFORESTRICTc_W45,shrinkage,0.07128776717889368
50,2,White | Protestant,INFORESTRICTd_W45,probe_plain,0.3766172191927951
50,2,White | Protestant,INFORESTRICTd_W45,probe_L_group,0.3766173364783115
50,2,White | Protestant,INFORESTRICTd_W45,shrinkage,0.0018794538632774804
50,2,White | Protestant,INFORESTRICTe_W45,probe_plain,0.19327725928009903
50,2,White | Protestant,INFORESTRICTe_W45,probe_L_group,0.7922926360483153
50,2,White | Protestant,INFORESTRICTe_W45,shrinkage,0.008682535865842694
50,2,White | Protestant,INSTN_BNKS_W92,probe_plain,0.5278498887153474
50,2,White | Protestant,INSTN_BNKS_W92,probe_L_group,0.4720975931680429
50,2,White | Protestant,INSTN_BNKS_W92,shrinkage,0.04366785090242142
50,2,White | Protestant,INSTN_CHR_W92,probe_plain,0.8064950096003135
50,2,White | Protestant,INSTN_CHR_W92,probe_L_group,0.19350484655348876
50,2,White | Protestant,INSTN_CHR_W92,shrinkage,0.03165546182018053
50,2,White | Protestant,INSTN_CLGS_W92,probe_plain,0.4447699340911148
50,2,White | Protestant,INSTN_CLGS_W92,probe_L_group,0.5551857317054625
50,2,White | Protestant,INSTN_CLGS_W92,shrinkage,0.06561546710033095
50,2,White | Protestant,INSTN_K12_W92,probe_plain,0.5439233455174011
50,2,White | Protestant,INSTN_K12_W92,probe_L_group,0.4560722277030508
50,2,White | Protestant,INSTN_K12_W92,shrinkage,0.09666901588984306
50,2,White | Protestant,INSTN_LBRUN_W92,probe_plain,0.4570316799737744
50,2,White | Protestant,INSTN_LBRUN_W92,probe_L_group,0.5429679907815792
50,2,White | Protestant,INSTN_LBRUN_W92,shrinkage,0.15369200634648744
50,2,White | Protestant,INSTN_LGECRP_W92,probe_plain,0.2707027820909008
50,2,White | Protestant,INSTN_LGECRP_W92,probe_L_group,0.729292752827262
50,2,White | Protestant,INSTN_LGECRP_W92,shrinkage,0.05569111972216337
50,2,White | Protestant,INSTN_MSCENT_W92,probe_plain,0.23489077058906932
50,2,White | Protestant,INSTN_MSCENT_W92,probe_L_group,0.7426692955211474
50,2,White | Protestant,INSTN_MSCENT_W92,shrinkage,0.03986113455042839
50,2,White | Protestant,INSTN_TECHCMP_W92,probe_plain,0.4401347172509584
50,2,White | Protestant,INSTN_TECHCMP_W92,probe_L_group,0.5598320170351314
50,2,White | Protestant,INSTN_TECHCMP_W92,shrinkage,0.07113458100764303
50,2,White | Protestant,LEAD_W45,probe_plain,0.724023017553641
50,2,White | Protestant,LEAD_W45,probe_L_group,0.2756792082577142
50,2,White | Protestant,LEAD_W45,shrinkage,0.08172069564476803
50,2,White | Protestant,LOYALTY_W49,probe_plain,0.6889836464105897
50,2,White | Protestant,LOYALTY_W49,probe_L_group,0.679174515408968
50,2,White | Protestant,LOYALTY_W49,shrinkage,0.09740505147942691
50,2,White | Protestant,LWPSP_W50,probe_plain,0.5014526824694556
50,2,White | Protestant,LWPSP_W50,probe_L_group,0.5010463330738131
50,2,White | Protestant,LWPSP_W50,shrinkage,0.07393245897603307
50,2,White | Protestant,LWPT_W50,probe_plain,0.19003472757671677
50,2,White | Protestant,LWPT_W50,probe_L_group,0.19002614561399667
50,2,White | Protestant,LWPT_W50,shrinkage,0.0748332123270415
50,2,White | Protestant,MADEUPRESa_W45,probe_plain,0.6780567666314852
50,2,White | Protestant,MADEUPRESa_W45,probe_L_group,0.6765919288129173
50,2,White | Protestant,MADEUPRESa_W45,shrinkage,0.03988351613019747
50,2,White | Protestant,MADEUPRESb_W45,probe_plain,0.4787348031833445
50,2,White | Protestant,MADEUPRESb_W45,probe_L_group,0.46796266085102645
50,2,White | Protestant,MADEUPRESb_W45,shrinkage,0.01953770373784164
50,2,White | Protestant,MADEUPRESc_W45,probe_plain,0.7940534950018191
50,2,White | Protestant,MADEUPRESc_W45,probe_L_group,0.20065325858244132
50,2,White | Protestant,MADEUPRESc_W45,shrinkage,0.03252461774672877
50,2,White | Protestant,MADEUPRESd_W45,probe_plain,0.299730874356485
50,2,White | Protestant,MADEUPRESd_W45,probe_L_group,0.2996744557751127
50,2,White | Protestant,MADEUPRESd_W45,shrinkage,0.024101705000120377
50,2,White | Protestant,MADEUPRESe_W45,probe_plain,0.5230116220968595
50,2,White | Protestant,MADEUPRESe_W45,probe_L_group,0.5227121234299332
50,2,White | Protestant,MADEUPRESe_W45,shrinkage,0.044694281241736744
50,2,White | Protestant,MADEUPSHARE1_W45,probe_plain,0.502616541882853
50,2,White | Protestant,MADEUPSHARE1_W45,probe_L_group,0.48460060397650084
50,2,White | Protestant,MADEUPSHARE1_W45,shrinkage,0.14979754866556894
50,2,White | Protestant,MADEUPSHARE2_W45,probe_plain,0.07666569591753636
50,2,White | Protestant,MADEUPSHARE2_W45,probe_L_group,0.36109452796155317
50,2,White | Protestant,MADEUPSHARE2_W45,shrinkage,0.02813645408024723
50,2,White | Protestant,MADEUPSMFOL1_W45,probe_plain,0.515464329633619
50,2,White | Protestant,MADEUPSMFOL1_W45,probe_L_group,0.4818844954604332
50,2,White | Protestant,MADEUPSMFOL1_W45,shrinkage,5.564313953576594e-05
50,2,White | Protestant,MADEUPSMFOL2_W45,probe_plain,0.49624243217994823
50,2,White | Protestant,MADEUPSMFOL2_W45,probe_L_group,0.49604630300800256
50,2,White | Protestant,MADEUPSMFOL2_W45,shrinkage,0.013055384140653659
50,2,White | Protestant,MAR2_W50,probe_plain,0.15760530416047677
50,2,White | Protestant,MAR2_W50,probe_L_group,0.1571061287214452
50,2,White | Protestant,MAR2_W50,shrinkage,0.025584185877396665
50,2,White | Protestant,MARRFAM_W92,probe_plain,0.5263469315880198
50,2,White | Protestant,MARRFAM_W92,probe_L_group,0.5303730319916502
50,2,White | Protestant,MARRFAM_W92,shrinkage,0.02981577750098008
50,2,White | Protestant,MEDIALOYAL3_W45,probe_plain,0.5890202613095226
50,2,White | Protestant,MEDIALOYAL3_W45,probe_L_group,0.5964788328553342
50,2,White | Protestant,MEDIALOYAL3_W45,shrinkage,0.0673760716697599
50,2,White | Protestant,MOTHER_W50,probe_plain,0.4945004524772042
50,2,White | Protestant,MOTHER_W50,probe_L_group,0.47604742961798224
50,2,White | Protestant,MOTHER_W50,shrinkage,0.15253470505897554
50,2,White | Protestant,NOGOVTHC_W92,probe_plain,0.19301712872047347
50,2,White | Protestant,NOGOVTHC_W92,probe_L_group,0.19012969332963706
50,2,White | Protestant,NOGOVTHC_W92,shrinkage,0.036355030437277974
50,2,White | Protestant,ONLINESOURCE_W45,probe_plain,0.14350639283850175
50,2,White | Protestant,ONLINESOURCE_W45,probe_L_group,0.14350732493570062
50,2,White | Protestant,ONLINESOURCE_W45,shrinkage,0.07869256524482315
50,2,White | Protestant,OPENIDEN_W92,probe_plain,0.4627614552505349
50,2,White | Protestant,OPENIDEN_W92,probe_L_group,0.4628309042659068
50,2,White | Protestant,OPENIDEN_W92,shrinkage,0.1910164005476127
50,2,White | Protestant,PAR2CHILD_W92,probe_plain,0.1708174471863778
50,2,White | Protestant,PAR2CHILD_W92,probe_L_group,0.3514388420036578
50,2,White | Protestant,PAR2CHILD_W92,shrinkage,0.0799045847173161
50,2,White | Protestant,PEACESTR_W92,probe_plain,0.4478868903885658
50,2,White | Protestant,PEACESTR_W92,probe_L_group,0.5477986915304927
50,2,White | Protestant,PEACESTR_W92,shrinkage,0.025802026682179735
50,2,White | Protestant,POL1JB_W92,probe_plain,0.30478342093810495
50,2,White | Protestant,POL1JB_W92,probe_L_group,0.6628575342745076
50,2,White | Protestant,POL1JB_W92,shrinkage,0.15649908864330475
50,2,White | Protestant,POLICY1_W42,probe_plain,0.4880057603146586
50,2,White | Protestant,POLICY1_W42,probe_L_group,0.48800576178719357
50,2,White | Protestant,POLICY1_W42,shrinkage,0.11464164466043347
50,2,White | Protestant,POLICY2_W42,probe_plain,0.30229157002387597
50,2,White | Protestant,POLICY2_W42,probe_L_group,0.457411996540913
50,2,White | Protestant,POLICY2_W42,shrinkage,0.05099123428089436
50,2,White | Protestant,POP1_W42,probe_plain,0.3800067051722358
50,2,White | Protestant,POP1_W42,probe_L_group,0.38172244055573934
50,2,White | Protestant,POP1_W42,shrinkage,0.035867537393377336
50,2,White | Protestant,POP3_W42,probe_plain,0.2032436871473933
50,2,White | Protestant,POP3_W42,probe_L_group,0.796752039685604
50,2,White | Protestant,POP3_W42,shrinkage,0.025095864507084564
50,2,White | Protestant,POSNEGCO_W49,probe_plain,0.18142720834681098
50,2,White | Protestant,POSNEGCO_W49,probe_L_group,0.8183380402897054
50,2,White | Protestant,POSNEGCO_W49,shrinkage,0.007192350895970756
50,2,White | Protestant,POSNEGGOV_W49,probe_plain,0.3362495326713413
50,2,White | Protestant,POSNEGGOV_W49,probe_L_group,0.6635397969095178
50,2,White | Protestant,POSNEGGOV_W49,shrinkage,0.03528132040914567
50,2,White | Protestant,PPLRESP_W92,probe_plain,0.30422225937565217
50,2,White | Protestant,PPLRESP_W92,probe_L_group,0.6688786679106589
50,2,White | Protestant,PPLRESP_W92,shrinkage,0.04806333033466553
50,2,White | Protestant,PQ3_F2Aa_W42,probe_plain,0.7147814056080253
50,2,White | Protestant,PQ3_F2Aa_W42,probe_L_group,0.28443385336895144
50,2,White | Protestant,PQ3_F2Aa_W42,shrinkage,0.017284716839715553
50,2,White | Protestant,PQ3_F2Ab_W42,probe_plain,0.4236588840702025
