component,layer,head,template,attr_type,rho
head,20,2,T2,RELIGxPOLPARTY,0.08202983655933416
head,20,2,T3,AGExPOLPARTY,0.5362704890568668
head,20,2,T3,EDUCATIONxINCOME,0.3683878673390617
head,20,2,T3,RACExPOLIDEOLOGY,0.06294574669195374
head,20,2,T3,RACExPOLPARTY,0.3636749123391998
head,20,2,T3,RACExRELIG,0.11245815543884838
head,20,2,T3,RELIGxPOLPARTY,0.22992294590913415
head,20,2,Tmean,AGExPOLPARTY,0.4037168487034915
head,20,2,Tmean,EDUCATIONxINCOME,0.43725281029210433
head,20,2,Tmean,RACExPOLIDEOLOGY,0.24529525937024046
head,20,2,Tmean,RACExPOLPARTY,0.2839111963882416
head,20,2,Tmean,RACExRELIG,0.2015071598594476
head,20,2,Tmean,RELIGxPOLPARTY,0.26407484448553037
head,20,3,T0,AGExPOLPARTY,0.2800014742739201
head,20,3,T0,EDUCATIONxINCOME,0.2902958410467836
head,20,3,T0,RACExPOLIDEOLOGY,0.20285180379332213
head,20,3,T0,RACExPOLPARTY,0.16661004357203382
head,20,3,T0,RACExRELIG,0.20035138096497523
head,20,3,T0,RELIGxPOLPARTY,0.24426645595732552
head,20,3,T1,AGExPOLPARTY,0.5372823770656587
head,20,3,T1,EDUCATIONxINCOME,0.4094547469798114
head,20,3,T1,RACExPOLIDEOLOGY,0.29176195386603626
head,20,3,T1,RACExPOLPARTY,0.44694101043499895
head,20,3,T1,RACExRELIG,0.21180885631163338
head,20,3,T1,RELIGxPOLPARTY,0.3701998871616489
head,20,3,T2,AGExPOLPARTY,0.32486631016042783
head,20,3,T2,EDUCATIONxINCOME,0.2671936079640962
head,20,3,T2,RACExPOLIDEOLOGY,0.31722969870107026
head,20,3,T2,RACExPOLPARTY,0.22181808582141216
head,20,3,T2,RACExRELIG,0.19098103298447122
head,20,3,T2,RELIGxPOLPARTY,0.16251550798396935
head,20,3,T3,AGExPOLPARTY,0.5417253025612159
head,20,3,T3,EDUCATIONxINCOME,0.528239543105048
head,20,3,T3,RACExPOLIDEOLOGY,0.22669141398818554
head,20,3,T3,RACExPOLPARTY,0.3394225284319183
head,20,3,T3,RACExRELIG,0.2003823629425322
head,20,3,T3,RELIGxPOLPARTY,0.3837081247986331
head,20,3,Tmean,AGExPOLPARTY,0.57237344698645
head,20,3,Tmean,EDUCATIONxINCOME,0.5807046442749838
head,20,3,Tmean,RACExPOLIDEOLOGY,0.3046440838652135
head,20,3,Tmean,RACExPOLPARTY,0.4130301515354008
head,20,3,Tmean,RACExRELIG,0.20735859749877206
head,20,3,Tmean,RELIGxPOLPARTY,0.3969484222657631
head,20,4,T0,AGExPOLPARTY,0.38271544957944686
head,20,4,T0,EDUCATIONxINCOME,-0.018373120817109977
head,20,4,T0,RACExPOLIDEOLOGY,0.008187944995827806
head,20,4,T0,RACExPOLPARTY,0.20009011696756404
head,20,4,T0,RACExRELIG,0.10353998897778315
head,20,4,T0,RELIGxPOLPARTY,0.29895239282005487
head,20,4,T1,AGExPOLPARTY,0.4350414807071154
head,20,4,T1,EDUCATIONxINCOME,0.20362722251770982
head,20,4,T1,RACExPOLIDEOLOGY,0.009458102433539816
head,20,4,T1,RACExPOLPARTY,0.2288243500606205
head,20,4,T1,RACExRELIG,0.22939339554917443
head,20,4,T1,RELIGxPOLPARTY,0.0966375262332787
head,20,4,T2,AGExPOLPARTY,0.05029619503303713
head,20,4,T2,EDUCATIONxINCOME,0.12364039740260674
head,20,4,T2,RACExPOLIDEOLOGY,0.2845094332477421
head,20,4,T2,RACExPOLPARTY,0.10881158849004734
head,20,4,T2,RACExRELIG,0.05264518079117391
head,20,4,T2,RELIGxPOLPARTY,0.03045921126867336
head,20,4,T3,AGExPOLPARTY,0.33991730663557285
head,20,4,T3,EDUCATIONxINCOME,0.23282221772078476
head,20,4,T3,RACExPOLIDEOLOGY,-0.015524476017594002
head,20,4,T3,RACExPOLPARTY,0.14596657106736577
head,20,4,T3,RACExRELIG,0.09429516001057922
head,20,4,T3,RELIGxPOLPARTY,0.1911203354768982
head,20,4,Tmean,AGExPOLPARTY,0.41959176014903565
head,20,4,Tmean,EDUCATIONxINCOME,0.06015830820517621
head,20,4,Tmean,RACExPOLIDEOLOGY,0.08030085058761105
head,20,4,Tmean,RACExPOLPARTY,0.2329162123694538
head,20,4,Tmean,RACExRELIG,0.12292118487172705
head,20,4,Tmean,RELIGxPOLPARTY,0.06290796385090759
head,20,5,T0,AGExPOLPARTY,0.5004188278182086
head,20,5,T0,EDUCATIONxINCOME,0.25258298513259964
head,20,5,T0,RACExPOLIDEOLOGY,-0.19866280889353966
head,20,5,T0,RACExPOLPARTY,0.19827217814120554
head,20,5,T0,RACExRELIG,0.1416630143197189
head,20,5,T0,RELIGxPOLPARTY,0.36738840447446336
head,20,5,T1,AGExPOLPARTY,0.5958043504483133
head,20,5,T1,EDUCATIONxINCOME,0.45879044731108887
head,20,5,T1,RACExPOLIDEOLOGY,0.14497005902009835
head,20,5,T1,RACExPOLPARTY,0.06342371579196361
head,20,5,T1,RACExRELIG,0.18922620621906527
head,20,5,T1,RELIGxPOLPARTY,0.21119519722656746
head,20,5,T2,AGExPOLPARTY,0.14620441478026613
head,20,5,T2,EDUCATIONxINCOME,0.3031972143044545
head,20,5,T2,RACExPOLIDEOLOGY,0.26866110693480716
head,20,5,T2,RACExPOLPARTY,0.17133864730491724
head,20,5,T2,RACExRELIG,0.17637473079684135
head,20,5,T2,RELIGxPOLPARTY,0.12335258643842616
head,20,5,T3,AGExPOLPARTY,0.4043799337916985
head,20,5,T3,EDUCATIONxINCOME,0.3971309715311323
head,20,5,T3,RACExPOLIDEOLOGY,0.2076775314895012
head,20,5,T3,RACExPOLPARTY,0.1608991357440822
head,20,5,T3,RACExRELIG,0.003982695432047456
head,20,5,T3,RELIGxPOLPARTY,0.09321453719510683
head,20,5,Tmean,AGExPOLPARTY,0.41985645933014343
head,20,5,Tmean,EDUCATIONxINCOME,0.4396919337392753
head,20,5,Tmean,RACExPOLIDEOLOGY,0.1110019226474991
head,20,5,Tmean,RACExPOLPARTY,0.18991895922702204
head,20,5,Tmean,RACExRELIG,0.10750671154204831
head,20,5,Tmean,RELIGxPOLPARTY,0.21156826355773195
head,20,6,T0,AGExPOLPARTY,0.3995349335906611
head,20,6,T0,EDUCATIONxINCOME,0.11583215406672427
head,20,6,T0,RACExPOLIDEOLOGY,-0.002329898800924368
head,20,6,T0,RACExPOLPARTY,0.032335471612023194
head,20,6,T0,RACExRELIG,0.027939983183775257
head,20,6,T0,RELIGxPOLPARTY,0.15677139445750848
head,20,6,T1,AGExPOLPARTY,0.23648023802822563
head,20,6,T1,EDUCATIONxINCOME,0.5514851513600909
head,20,6,T1,RACExPOLIDEOLOGY,0.08549117179641091
head,20,6,T1,RACExPOLPARTY,0.19184249450006008
head,20,6,T1,RACExRELIG,0.3803417463256131
head,20,6,T1,RELIGxPOLPARTY,0.17882793900897603
head,20,6,T2,AGExPOLPARTY,0.3385368501467572
head,20,6,T2,EDUCATIONxINCOME,0.3994336014895262
head,20,6,T2,RACExPOLIDEOLOGY,0.20727794117839096
head,20,6,T2,RACExPOLPARTY,0.24559798562778365
head,20,6,T2,RACExRELIG,0.3556751804133449
head,20,6,T2,RELIGxPOLPARTY,0.17112125457585753
head,20,6,T3,AGExPOLPARTY,0.26915215847104385
head,20,6,T3,EDUCATIONxINCOME,-0.08807094341542283
head,20,6,T3,RACExPOLIDEOLOGY,0.0058196541846203
head,20,6,T3,RACExPOLPARTY,0.1047629247275829
head,20,6,T3,RACExRELIG,0.22572864321608038
head,20,6,T3,RELIGxPOLPARTY,0.09082947850895927
head,20,6,Tmean,AGExPOLPARTY,0.33282403870639166
head,20,6,Tmean,EDUCATIONxINCOME,0.3757119978830067
head,20,6,Tmean,RACExPOLIDEOLOGY,0.054475302663543654
head,20,6,Tmean,RACExPOLPARTY,0.15806783101748628
head,20,6,Tmean,RACExRELIG,0.3777866777496505
head,20,6,Tmean,RELIGxPOLPARTY,0.07491037806679038
head,20,7,T0,AGExPOLPARTY,0.44086486269148806
head,20,7,T0,EDUCATIONxINCOME,0.4691117355197494
head,20,7,T0,RACExPOLIDEOLOGY,-0.05759585554295382
head,20,7,T0,RACExPOLPARTY,0.07627379482787412
head,20,7,T0,RACExRELIG,0.07566810684079876
head,20,7,T0,RELIGxPOLPARTY,0.20534651219376224
head,20,7,T1,AGExPOLPARTY,0.2593314837896881
head,20,7,T1,EDUCATIONxINCOME,0.5101208364945645
head,20,7,T1,RACExPOLIDEOLOGY,0.09414965832416698
head,20,7,T1,RACExPOLPARTY,0.28319572046400643
head,20,7,T1,RACExRELIG,0.03350814221483357
head,20,7,T1,RELIGxPOLPARTY,0.28261123106057845
head,20,7,T2,AGExPOLPARTY,0.057059474437680384
head,20,7,T2,EDUCATIONxINCOME,0.07194932976544482
head,20,7,T2,RACExPOLIDEOLOGY,0.19577008844526722
head,20,7,T2,RACExPOLPARTY,0.0523546882647399
head,20,7,T2,RACExRELIG,-0.02198350984088779
head,20,7,T2,RELIGxPOLPARTY,0.04426725939361998
head,20,7,T3,AGExPOLPARTY,0.5349704475091471
head,20,7,T3,EDUCATIONxINCOME,0.5057909165584312
head,20,7,T3,RACExPOLIDEOLOGY,0.08493688540406663
head,20,7,T3,RACExPOLPARTY,0.13107443934511603
head,20,7,T3,RACExRELIG,0.06742320625684815
head,20,7,T3,RELIGxPOLPARTY,0.3678004090681949
head,20,7,Tmean,AGExPOLPARTY,0.33769919451034
head,20,7,Tmean,EDUCATIONxINCOME,0.4916107463594761
head,20,7,Tmean,RACExPOLIDEOLOGY,0.0642578682622074
head,20,7,Tmean,RACExPOLPARTY,0.14803316868387378
head,20,7,Tmean,RACExRELIG,0.022710640737080196
head,20,7,Tmean,RELIGxPOLPARTY,0.31625994807103275
head,20,8,T0,AGExPOLPARTY,0.33464342674868985
head,20,8,T0,EDUCATIONxINCOME,0.3658543867771054
head,20,8,T0,RACExPOLIDEOLOGY,0.05503263973799411
head,20,8,T0,RACExPOLPARTY,0.14268014881299246
head,20,8,T0,RACExRELIG,0.08581119885139986
head,20,8,T0,RELIGxPOLPARTY,0.2121451386934952
head,20,8,T1,AGExPOLPARTY,0.5331041507512095
head,20,8,T1,EDUCATIONxINCOME,0.3442462417005342
head,20,8,T1,RACExPOLIDEOLOGY,0.23565250964914838
head,20,8,T1,RACExPOLPARTY,0.36541425381035925
head,20,8,T1,RACExRELIG,0.11143046057354442
head,20,8,T1,RELIGxPOLPARTY,0.1812070204698099
head,20,8,T2,AGExPOLPARTY,0.1701915215847104
head,20,8,T2,EDUCATIONxINCOME,0.357600143872083
head,20,8,T2,RACExPOLIDEOLOGY,0.2574424566011405
head,20,8,T2,RACExPOLPARTY,0.1278516477920518
head,20,8,T2,RACExRELIG,0.0639639928968149
head,20,8,T2,RELIGxPOLPARTY,0.0644489216939748
head,20,8,T3,AGExPOLPARTY,0.3269068392907402
head,20,8,T3,EDUCATIONxINCOME,0.23553204780673442
head,20,8,T3,RACExPOLIDEOLOGY,0.0005995595800906522
head,20,8,T3,RACExPOLPARTY,0.01473385531080798
head,20,8,T3,RACExRELIG,0.08405486077001549
head,20,8,T3,RELIGxPOLPARTY,0.16640363228719535
head,20,8,Tmean,AGExPOLPARTY,0.27961280205862243
head,20,8,Tmean,EDUCATIONxINCOME,0.4396839444690283
head,20,8,Tmean,RACExPOLIDEOLOGY,0.25794285858551125
head,20,8,Tmean,RACExPOLPARTY,0.2899343937076518
head,20,8,Tmean,RACExRELIG,0.10854508012549034
head,20,8,Tmean,RELIGxPOLPARTY,0.18605258886940754
head,20,9,T0,AGExPOLPARTY,0.3322678353638106
head,20,9,T0,EDUCATIONxINCOME,0.1946311777847417
head,20,9,T0,RACExPOLIDEOLOGY,0.03024115144690433
head,20,9,T0,RACExPOLPARTY,0.14703660221833537
head,20,9,T0,RACExRELIG,0.12114161030717498
head,20,9,T0,RELIGxPOLPARTY,0.1584050721859296
head,20,9,T1,AGExPOLPARTY,0.5669052309919181
head,20,9,T1,EDUCATIONxINCOME,0.3145940651787494
head,20,9,T1,RACExPOLIDEOLOGY,0.2395038986172347
head,20,9,T1,RACExPOLPARTY,0.3831634565496871
head,20,9,T1,RACExRELIG,0.17316053953980431
head,20,9,T1,RELIGxPOLPARTY,0.1532487677439765
head,20,9,T2,AGExPOLPARTY,0.19994169916770535
head,20,9,T2,EDUCATIONxINCOME,0.4623142046290159
head,20,9,T2,RACExPOLIDEOLOGY,0.24235309070917702
head,20,9,T2,RACExPOLPARTY,0.18054457467506219
head,20,9,T2,RACExRELIG,0.08603770733366078
head,20,9,T2,RELIGxPOLPARTY,0.14751500502232712
head,20,9,T3,AGExPOLPARTY,0.29482797903850533
head,20,9,T3,EDUCATIONxINCOME,0.12229705867678772
head,20,9,T3,RACExPOLIDEOLOGY,0.05424277654512726
head,20,9,T3,RACExPOLPARTY,0.12703267535047447
head,20,9,T3,RACExRELIG,0.06918691853883344
head,20,9,T3,RELIGxPOLPARTY,0.03133859231970283
head,20,9,Tmean,AGExPOLPARTY,0.48468095372120135
head,20,9,Tmean,EDUCATIONxINCOME,0.22614884890920378
head,20,9,Tmean,RACExPOLIDEOLOGY,0.11269204166708381
head,20,9,Tmean,RACExPOLPARTY,0.20685758924212203
head,20,9,Tmean,RACExRELIG,0.13999168776211887
head,20,9,Tmean,RELIGxPOLPARTY,0.13380762373220864
head,20,10,T0,AGExPOLPARTY,0.557342554246579
head,20,10,T0,EDUCATIONxINCOME,0.31689815441335445
head,20,10,T0,RACExPOLIDEOLOGY,0.270921969762592
head,20,10,T0,RACExPOLPARTY,0.32342796664892226
head,20,10,T0,RACExRELIG,0.18142781577058223
head,20,10,T0,RELIGxPOLPARTY,0.13521416689870935
head,20,10,T1,AGExPOLPARTY,0.46127685523970346
head,20,10,T1,EDUCATIONxINCOME,0.4799229638692591
head,20,10,T1,RACExPOLIDEOLOGY,0.32343544940633856
head,20,10,T1,RACExPOLPARTY,0.2500030373977916
head,20,10,T1,RACExRELIG,0.2286061888389315
head,20,10,T1,RELIGxPOLPARTY,0.2123423871288471
head,20,10,T2,AGExPOLPARTY,0.21844048624234383
head,20,10,T2,EDUCATIONxINCOME,0.40266419336251436
head,20,10,T2,RACExPOLIDEOLOGY,0.28266679086757673
head,20,10,T2,RACExPOLPARTY,0.22931183365679747
head,20,10,T2,RACExRELIG,0.20413174897041603
head,20,10,T2,RELIGxPOLPARTY,0.1325926433477127
head,20,10,T3,AGExPOLPARTY,0.49138219881253936
head,20,10,T3,EDUCATIONxINCOME,0.2640585884166017
head,20,10,T3,RACExPOLIDEOLOGY,0.26201119288154673
head,20,10,T3,RACExPOLPARTY,0.22579805189555374
head,20,10,T3,RACExRELIG,0.2531066989080742
head,20,10,T3,RELIGxPOLPARTY,0.17892532404579428
head,20,10,Tmean,AGExPOLPARTY,0.48328374411965735
head,20,10,Tmean,EDUCATIONxINCOME,0.4156625730080712
head,20,10,Tmean,RACExPOLIDEOLOGY,0.33608687911696633
head,20,10,Tmean,RACExPOLPARTY,0.263609979524189
head,20,10,Tmean,RACExRELIG,0.22074677900782105
head,20,10,Tmean,RELIGxPOLPARTY,0.220565153942709
head,20,11,T0,AGExPOLPARTY,0.3938522777532065
head,20,11,T0,EDUCATIONxINCOME,0.39352104422696965
head,20,11,T0,RACExPOLIDEOLOGY,0.1943759622487271
head,20,11,T0,RACExPOLPARTY,0.19623824658300246
head,20,11,T0,RACExRELIG,0.07803510031359806
head,20,11,T0,RELIGxPOLPARTY,0.24639624338678331
head,20,11,T1,AGExPOLPARTY,0.4989143982952032
head,20,11,T1,EDUCATIONxINCOME,0.389244991135171
head,20,11,T1,RACExPOLIDEOLOGY,0.33206729658002054
head,20,11,T1,RACExPOLPARTY,0.34202571648656993
head,20,11,T1,RACExRELIG,0.09427475724487099
head,20,11,T1,RELIGxPOLPARTY,0.1458957601062488
head,20,11,T2,AGExPOLPARTY,0.3106127618511519
head,20,11,T2,EDUCATIONxINCOME,0.49446702273811544
head,20,11,T2,RACExPOLIDEOLOGY,0.2866675691545879
head,20,11,T2,RACExPOLPARTY,0.2515551851680191
head,20,11,T2,RACExRELIG,0.12763762421128197
head,20,11,T2,RELIGxPOLPARTY,0.13396201108848188
head,20,11,T3,AGExPOLPARTY,0.35693176792248
head,20,11,T3,EDUCATIONxINCOME,0.22771197408998137
head,20,11,T3,RACExPOLIDEOLOGY,0.2455808053877658
head,20,11,T3,RACExPOLPARTY,0.1836581699025828
head,20,11,T3,RACExRELIG,0.07955642876034308
head,20,11,T3,RELIGxPOLPARTY,-0.003775711180472842
head,20,11,Tmean,AGExPOLPARTY,0.4645939715599158
head,20,11,Tmean,EDUCATIONxINCOME,0.3886916118858168
head,20,11,Tmean,RACExPOLIDEOLOGY,0.31411132725358265
head,20,11,Tmean,RACExPOLPARTY,0.3012125141988972
head,20,11,Tmean,RACExRELIG,0.07197699021422904
head,20,11,Tmean,RELIGxPOLPARTY,0.15501249221912852
head,20,12,T0,AGExPOLPARTY,0.21918767507002798
head,20,12,T0,EDUCATIONxINCOME,0.445127816910709
head,20,12,T0,RACExPOLIDEOLOGY,0.20437599271857657
head,20,12,T0,RACExPOLPARTY,0.08629014633657577
head,20,12,T0,RACExRELIG,0.048066460120149625
head,20,12,T0,RELIGxPOLPARTY,0.2251533304078946
head,20,12,T1,AGExPOLPARTY,0.39758822189162746
head,20,12,T1,EDUCATIONxINCOME,0.4584052189338292
head,20,12,T1,RACExPOLIDEOLOGY,0.20057283316930397
head,20,12,T1,RACExPOLPARTY,0.0629407320443667
head,20,12,T1,RACExRELIG,0.09185325121849851
head,20,12,T1,RELIGxPOLPARTY,0.09940519318829572
head,20,12,T2,AGExPOLPARTY,0.1341656279736775
head,20,12,T2,EDUCATIONxINCOME,0.40848462963220006
head,20,12,T2,RACExPOLIDEOLOGY,0.31951824556348113
head,20,12,T2,RACExPOLPARTY,0.21475228969187424
head,20,12,T2,RACExRELIG,0.08654815430536139
head,20,12,T2,RELIGxPOLPARTY,0.07233784124263025
head,20,12,T3,AGExPOLPARTY,0.3689457341095793
head,20,12,T3,EDUCATIONxINCOME,0.3078803126584671
head,20,12,T3,RACExPOLIDEOLOGY,0.11109781561129423
head,20,12,T3,RACExPOLPARTY,0.02256179417989523
head,20,12,T3,RACExRELIG,0.05217723958136548
head,20,12,T3,RELIGxPOLPARTY,0.19512477804538833
head,20,12,Tmean,AGExPOLPARTY,0.36698698618203257
head,20,12,Tmean,EDUCATIONxINCOME,0.5279609484462369
head,20,12,Tmean,RACExPOLIDEOLOGY,0.16027358442520587
head,20,12,Tmean,RACExPOLPARTY,0.1365696544311284
head,20,12,Tmean,RACExRELIG,0.017048399894207884
head,20,12,Tmean,RELIGxPOLPARTY,0.2047242022490479
head,20,13,T0,AGExPOLPARTY,0.39360768230737264
head,20,13,T0,EDUCATIONxINCOME,0.018914760356132324
head,20,13,T0,RACExPOLIDEOLOGY,-0.1923466786491533
head,20,13,T0,RACExPOLPARTY,0.011426165509530605
head,20,13,T0,RACExRELIG,0.09338459213360034
head,20,13,T0,RELIGxPOLPARTY,0.220926800230212
head,20,13,T1,AGExPOLPARTY,0.4357786176671625
head,20,13,T1,EDUCATIONxINCOME,0.5275798576475089
head,20,13,T1,RACExPOLIDEOLOGY,0.08477147764281238
head,20,13,T1,RACExPOLPARTY,0.6063133475558548
head,20,13,T1,RACExRELIG,0.0826462237241766
head,20,13,T1,RELIGxPOLPARTY,0.29938594943850527
head,20,13,T2,AGExPOLPARTY,0.11646428906490826
head,20,13,T2,EDUCATIONxINCOME,0.3179976230697684
head,20,13,T2,RACExPOLIDEOLOGY,0.23214743228402426
head,20,13,T2,RACExPOLPARTY,0.1481972631620946
head,20,13,T2,RACExRELIG,0.07009275701817358
head,20,13,T2,RELIGxPOLPARTY,0.058749710250358265
head,20,13,T3,AGExPOLPARTY,0.2652285794700655
head,20,13,T3,EDUCATIONxINCOME,0.34813359233786595
head,20,13,T3,RACExPOLIDEOLOGY,0.01517703200161229
head,20,13,T3,RACExPOLPARTY,0.14134729366356824
head,20,13,T3,RACExRELIG,0.0033643784412843596
head,20,13,T3,RELIGxPOLPARTY,0.10648397739150971
head,20,13,Tmean,AGExPOLPARTY,0.48303244742873225
head,20,13,Tmean,EDUCATIONxINCOME,0.31464208232339724
head,20,13,Tmean,RACExPOLIDEOLOGY,-0.00039358339793666884
head,20,13,Tmean,RACExPOLPARTY,0.19617014887449039
head,20,13,Tmean,RACExRELIG,-0.00594088893437531
head,20,13,Tmean,RELIGxPOLPARTY,0.17769563870614014
head,20,14,T0,AGExPOLPARTY,0.4534196453701097
head,20,14,T0,EDUCATIONxINCOME,0.5050082941668872
head,20,14,T0,RACExPOLIDEOLOGY,0.17070489384957382
head,20,14,T0,RACExPOLPARTY,0.2778601000076347
head,20,14,T0,RACExRELIG,0.31413439377337815
head,20,14,T0,RELIGxPOLPARTY,0.29392990901496785
head,20,14,T1,AGExPOLPARTY,-0.10199630091270957
head,20,14,T1,EDUCATIONxINCOME,0.5206965306675476
head,20,14,T1,RACExPOLIDEOLOGY,0.26293033765381285
head,20,14,T1,RACExPOLPARTY,0.3240033472873638
head,20,14,T1,RACExRELIG,0.3015468319038803
head,20,14,T1,RELIGxPOLPARTY,0.4260437911936519
head,20,14,T2,AGExPOLPARTY,0.39732687333306527
head,20,14,T2,EDUCATIONxINCOME,0.5319306674823332
head,20,14,T2,RACExPOLIDEOLOGY,0.32437759127037064
head,20,14,T2,RACExPOLPARTY,0.23481484848034867
head,20,14,T2,RACExRELIG,0.15931083991385497
head,20,14,T2,RELIGxPOLPARTY,0.10544700553574919
head,20,14,T3,AGExPOLPARTY,0.5333185905941323
head,20,14,T3,EDUCATIONxINCOME,0.3977194872649402
head,20,14,T3,RACExPOLIDEOLOGY,0.21013792830270314
head,20,14,T3,RACExPOLPARTY,0.30144590634525154
head,20,14,T3,RACExRELIG,0.4355435070087279
head,20,14,T3,RELIGxPOLPARTY,0.3430250883098594
head,20,14,Tmean,AGExPOLPARTY,0.4579831932773109
head,20,14,Tmean,EDUCATIONxINCOME,0.46801503808925354
head,20,14,Tmean,RACExPOLIDEOLOGY,0.2791617135024526
head,20,14,Tmean,RACExPOLPARTY,0.48691076545274253
head,20,14,Tmean,RACExRELIG,0.2698704046548532
head,20,14,Tmean,RELIGxPOLPARTY,0.5914276383982785
head,20,15,T0,AGExPOLPARTY,0.33093763821318
head,20,15,T0,EDUCATIONxINCOME,0.44811653769158355
head,20,15,T0,RACExPOLIDEOLOGY,0.07776767436262516
head,20,15,T0,RACExPOLPARTY,0.06626882502419999
head,20,15,T0,RACExRELIG,0.05936751426304455
head,20,15,T0,RELIGxPOLPARTY,0.33663455973361983
head,20,15,T1,AGExPOLPARTY,0.5053207886025223
head,20,15,T1,EDUCATIONxINCOME,0.45023597695568374
head,20,15,T1,RACExPOLIDEOLOGY,0.24711857516019523
head,20,15,T1,RACExPOLPARTY,0.26491463562251133
head,20,15,T1,RACExRELIG,0.2248809838667019
head,20,15,T1,RELIGxPOLPARTY,0.4151067809434394
head,20,15,T2,AGExPOLPARTY,0.1288180343907898
head,20,15,T2,EDUCATIONxINCOME,0.10603914045477741
head,20,15,T2,RACExPOLIDEOLOGY,0.2606336074604121
head,20,15,T2,RACExPOLPARTY,0.15763854546294517
head,20,15,T2,RACExRELIG,0.09257226416727747
head,20,15,T2,RELIGxPOLPARTY,0.029063602050917212
head,20,15,T3,AGExPOLPARTY,0.48863509763320595
head,20,15,T3,EDUCATIONxINCOME,0.2749331265471059
head,20,15,T3,RACExPOLIDEOLOGY,0.08796977495009875
head,20,15,T3,RACExPOLPARTY,0.11362015224641404
head,20,15,T3,RACExRELIG,0.1137837684663921
head,20,15,T3,RELIGxPOLPARTY,0.1884028708175824
head,20,15,Tmean,AGExPOLPARTY,0.23278450136035275
head,20,15,Tmean,EDUCATIONxINCOME,0.016597423945355676
head,20,15,Tmean,RACExPOLIDEOLOGY,0.1784121987348048
head,20,15,Tmean,RACExPOLPARTY,0.16006036396875245
head,20,15,Tmean,RACExRELIG,0.17303566705708995
head,20,15,Tmean,RELIGxPOLPARTY,0.09415033742165825
head,20,16,T0,AGExPOLPARTY,0.45478334874619697
head,20,16,T0,EDUCATIONxINCOME,0.5780191488545171
head,20,16,T0,RACExPOLIDEOLOGY,0.18770968153348658
head,20,16,T0,RACExPOLPARTY,0.08470155614525265
head,20,16,T0,RACExRELIG,0.25439784705472157
head,20,16,T0,RELIGxPOLPARTY,0.1922173610696026
head,20,16,T1,AGExPOLPARTY,0.4273585032098963
head,20,16,T1,EDUCATIONxINCOME,0.47385258589851414
head,20,16,T1,RACExPOLIDEOLOGY,0.2646134921363848
head,20,16,T1,RACExPOLPARTY,0.3792272890017251
head,20,16,T1,RACExRELIG,0.1637981259681868
head,20,16,T1,RELIGxPOLPARTY,0.3317851347864308
head,20,16,T2,AGExPOLPARTY,0.18719593100398055
head,20,16,T2,EDUCATIONxINCOME,0.2825407868550744
head,20,16,T2,RACExPOLIDEOLOGY,0.31827316045901527
head,20,16,T2,RACExPOLPARTY,0.13172437735403073
head,20,16,T2,RACExRELIG,0.10120660167409434
head,20,16,T2,RELIGxPOLPARTY,0.09408969388186145
head,20,16,T3,AGExPOLPARTY,0.5025431225121627
head,20,16,T3,EDUCATIONxINCOME,0.3791049767283972
head,20,16,T3,RACExPOLIDEOLOGY,0.150847257691787
head,20,16,T3,RACExPOLPARTY,0.2625018168138642
head,20,16,T3,RACExRELIG,0.18846488079495222
head,20,16,T3,RELIGxPOLPARTY,0.18117845302041063
head,20,16,Tmean,AGExPOLPARTY,0.39602683178534565
head,20,16,Tmean,EDUCATIONxINCOME,0.48552842512098104
head,20,16,Tmean,RACExPOLIDEOLOGY,0.27397086995337677
head,20,16,Tmean,RACExPOLPARTY,0.3806723403757464
head,20,16,Tmean,RACExRELIG,0.11747818037556201
head,20,16,Tmean,RELIGxPOLPARTY,0.31197894267257775
head,20,17,T0,AGExPOLPARTY,0.2749405892243178
head,20,17,T0,EDUCATIONxINCOME,0.2592384134736647
head,20,17,T0,RACExPOLIDEOLOGY,0.018123816246246618
head,20,17,T0,RACExPOLPARTY,0.05345115537745835
head,20,17,T0,RACExRELIG,0.19853791500150414
head,20,17,T0,RELIGxPOLPARTY,0.25534246539396055
head,20,17,T1,AGExPOLPARTY,0.4846977068339297
head,20,17,T1,EDUCATIONxINCOME,0.29709944442572817
head,20,17,T1,RACExPOLIDEOLOGY,0.07444976892972043
head,20,17,T1,RACExPOLPARTY,0.2182017075125422
head,20,17,T1,RACExRELIG,0.22120300751879698
head,20,17,T1,RELIGxPOLPARTY,0.34081978374107236
head,20,17,T2,AGExPOLPARTY,0.026818382855534555
head,20,17,T2,EDUCATIONxINCOME,0.16607809658408154
head,20,17,T2,RACExPOLIDEOLOGY,0.1567826102475327
head,20,17,T2,RACExPOLPARTY,0.07643247804711371
head,20,17,T2,RACExRELIG,0.14288396871575926
head,20,17,T2,RELIGxPOLPARTY,0.03227555883412034
head,20,17,T3,AGExPOLPARTY,0.423475131679466
head,20,17,T3,EDUCATIONxINCOME,0.3691313511029922
head,20,17,T3,RACExPOLIDEOLOGY,-0.09253823857282709
head,20,17,T3,RACExPOLPARTY,0.03020313366455219
head,20,17,T3,RACExRELIG,0.12368099897986172
head,20,17,T3,RELIGxPOLPARTY,0.1517146618421225
head,20,17,Tmean,AGExPOLPARTY,0.335785989036763
head,20,17,Tmean,EDUCATIONxINCOME,0.23430271442793732
head,20,17,Tmean,RACExPOLIDEOLOGY,-0.010109460757663275
head,20,17,Tmean,RACExPOLPARTY,0.04629759208602631
head,20,17,Tmean,RACExRELIG,0.12703215324744022
